ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,SEGMENT,COUNTRY,CITY,STATE,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PROFIT,NET_SALES
2019-10-19,2019-10-22,SECOND CLASS,RP-19270,CORPORATE,USA,SAN FRANCISCO,CA,WEST,OFF-BI-10003727,OFFICE SUPPLIES,BINDERS,AVERY DURABLE SLANT RING BINDERS WITH LABEL HOLDER,7.0224,96.30720000000001
2019-10-20,2019-10-22,SECOND CLASS,LS-16975,HOME OFFICE,USA,CHICAGO,IL,CENTRAL,TEC-AC-10001606,TECHNOLOGY,ACCESSORIES,LOGITECH WIRELESS PERFORMANCE MOUSE MX FOR PC AND MAC,71.9928,1023.8976000000001
2019-10-20,2019-10-25,SECOND CLASS,PO-18865,CONSUMER,USA,WESTLAND,MI,CENTRAL,OFF-ST-10001713,OFFICE SUPPLIES,STORAGE,"GOULD PLASTICS 9-POCKET PANEL BIN, 18-3/8W X 5-1/4D X 20-1/2H, BLACK",8.4784,847.84
2019-10-20,2019-10-23,FIRST CLASS,FH-14365,CORPORATE,USA,KNOXVILLE,TN,SOUTH,OFF-ST-10000934,OFFICE SUPPLIES,STORAGE,"CONTICO 72""H HEAVY-DUTY STORAGE SYSTEM",-24.588,236.04480000000004
2019-10-21,2019-10-26,STANDARD CLASS,FH-14275,CORPORATE,USA,NEWPORT NEWS,VA,SOUTH,OFF-ST-10003479,OFFICE SUPPLIES,STORAGE,"ELDON BASE FOR STACKABLE STORAGE SHELF, PLATINUM",9.735,973.5
2019-10-21,2019-10-22,FIRST CLASS,TB-21520,CONSUMER,USA,FAIRFIELD,OH,EAST,FUR-TA-10000617,FURNITURE,TABLES,"HON PRACTICAL FOUNDATIONS 30 X 60 TRAINING TABLE, LIGHT GRAY/CHARCOAL",-122.877,737.262
2019-10-21,2019-10-26,STANDARD CLASS,SF-20965,CORPORATE,USA,SAN DIEGO,CA,WEST,OFF-BI-10001460,OFFICE SUPPLIES,BINDERS,PLASTIC BINDING COMBS,12.2715,87.26400000000001
2019-10-22,2019-10-26,STANDARD CLASS,NB-18580,CORPORATE,USA,BOSSIER CITY,LA,SOUTH,FUR-FU-10000193,FURNITURE,FURNISHINGS,TENEX CHAIRMATS FOR USE WITH HARD FLOORS,10.3936,519.68
2019-10-22,2019-10-28,STANDARD CLASS,MG-17680,HOME OFFICE,USA,NEWARK,OH,EAST,FUR-FU-10000521,FURNITURE,FURNISHINGS,"SETH THOMAS 14"" PUTTY-COLORED WALL CLOCK",12.9096,300.44160000000005
2019-10-24,2019-10-29,STANDARD CLASS,AA-10375,CONSUMER,USA,RANCHO CUCAMONGA,CA,WEST,OFF-BI-10002706,OFFICE SUPPLIES,BINDERS,AVERY PREMIER HEAVY-DUTY BINDER WITH ROUND LOCKING RINGS,11.1384,82.25280000000001
2019-10-24,2019-10-29,STANDARD CLASS,DB-12910,HOME OFFICE,USA,FORT LAUDERDALE,FL,SOUTH,OFF-PA-10000788,OFFICE SUPPLIES,PAPER,XEROX 210,3.6288,16.588800000000003
2019-10-24,2019-10-24,SAME DAY,AP-10915,CONSUMER,USA,ROCK HILL,SC,SOUTH,OFF-FA-10002763,OFFICE SUPPLIES,FASTENERS,ADVANTUS MAP PENNANT FLAGS AND ROUND HEAD TACKS,3.792,35.55
2019-10-25,2019-10-28,FIRST CLASS,AH-10030,CORPORATE,USA,SAN FRANCISCO,CA,WEST,OFF-BI-10002353,OFFICE SUPPLIES,BINDERS,GBC VELOBIND COVER SETS,18.528,158.1056
2019-10-25,2019-10-29,STANDARD CLASS,EH-14185,CONSUMER,USA,PHILADELPHIA,PA,EAST,TEC-AC-10001553,TECHNOLOGY,ACCESSORIES,"MEMOREX 25GB 6X BRANDED BLU-RAY RECORDABLE DISC, 15/PACK",0.5097,97.86240000000001
2019-10-26,2019-10-30,SECOND CLASS,AH-10585,CONSUMER,USA,SEATTLE,WA,WEST,TEC-PH-10000526,TECHNOLOGY,PHONES,VTECH CS6719,38.396,1535.8400000000001
2019-10-27,2019-11-01,STANDARD CLASS,RD-19810,HOME OFFICE,USA,FAYETTEVILLE,NC,SOUTH,OFF-PA-10001166,OFFICE SUPPLIES,PAPER,XEROX 2,3.6288,16.588800000000003
2019-10-28,2019-10-31,FIRST CLASS,TS-21370,CORPORATE,USA,LOS ANGELES,CA,WEST,FUR-BO-10001337,FURNITURE,BOOKCASES,O'SULLIVAN LIVING DIMENSIONS 2-SHELF BOOKCASES,-36.294,3146.6898
2019-10-28,2019-11-01,STANDARD CLASS,BT-11395,CORPORATE,USA,GARDEN CITY,KS,CENTRAL,TEC-PH-10001336,TECHNOLOGY,PHONES,DIGIUM D40 VOIP PHONE,74.8142,515.96
2019-10-29,2019-11-02,STANDARD CLASS,NC-18625,CORPORATE,USA,COLUMBUS,IN,CENTRAL,OFF-PA-10000482,OFFICE SUPPLIES,PAPER,"SNAP-A-WAY BLACK PRINT CARBONLESS RULED SPEED LETTER, TRIPLICATE",35.6636,151.76
2019-10-29,2019-10-31,FIRST CLASS,SA-20830,CONSUMER,USA,CHICAGO,IL,CENTRAL,TEC-PH-10001363,TECHNOLOGY,PHONES,APPLE IPHONE 5S,341.994,13132.5696
2019-10-31,2019-11-04,STANDARD CLASS,GG-14650,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-BI-10004209,OFFICE SUPPLIES,BINDERS,"FELLOWES TWISTER KIT, GRAY/CLEAR, 3/PKG",6.03,46.3104
2019-10-31,2019-11-02,SECOND CLASS,AM-10705,CONSUMER,USA,CRANSTON,RI,EAST,OFF-AR-10001683,OFFICE SUPPLIES,ART,LUMBER CRAYONS,18.715,246.25
2019-10-31,2019-11-03,SECOND CLASS,AC-10450,CONSUMER,USA,AVONDALE,AZ,WEST,TEC-PH-10000486,TECHNOLOGY,PHONES,PLANTRONICS HL10 HANDSET LIFTER,83.5128,4750.950400000001
2019-10-31,2019-11-02,SECOND CLASS,NL-18310,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,TEC-PH-10003092,TECHNOLOGY,PHONES,MOTOROLA L804,8.2782,117.73440000000001
2019-10-31,2019-11-02,SECOND CLASS,AJ-10780,CORPORATE,USA,LORAIN,OH,EAST,FUR-TA-10003954,FURNITURE,TABLES,HON 94000 SERIES ROUND TABLES,-734.5264,6823.9872
2019-11-01,2019-11-08,STANDARD CLASS,SM-20950,CORPORATE,USA,CHICAGO,IL,CENTRAL,OFF-PA-10000533,OFFICE SUPPLIES,PAPER,SOUTHWORTH PARCHMENT PAPER & ENVELOPES,5.1012,37.6704
2019-11-01,2019-11-05,STANDARD CLASS,KH-16630,CORPORATE,USA,CHARLOTTE,NC,SOUTH,OFF-FA-10003021,OFFICE SUPPLIES,FASTENERS,STAPLES,1.41,30.08
2019-11-01,2019-11-05,STANDARD CLASS,DL-12925,CONSUMER,USA,LONG BEACH,NY,EAST,OFF-AP-10002518,OFFICE SUPPLIES,APPLIANCES,KENSINGTON 7 OUTLET MASTERPIECE POWER CENTER,154.8426,1601.8200000000002
2019-11-01,2019-11-03,FIRST CLASS,EA-14035,CORPORATE,USA,MASON,OH,EAST,FUR-FU-10002253,FURNITURE,FURNISHINGS,"HOWARD MILLER 13"" DIAMETER PEWTER FINISH ROUND WALL CLOCK",16.3172,109.9264
2019-11-01,2019-11-08,STANDARD CLASS,PL-18925,HOME OFFICE,USA,LOS ANGELES,CA,WEST,OFF-PA-10004947,OFFICE SUPPLIES,PAPER,EASY-STAPLE PAPER,9.63,107.0
2019-11-01,2019-11-05,STANDARD CLASS,ND-18370,CONSUMER,USA,PORTLAND,OR,WEST,TEC-PH-10000673,TECHNOLOGY,PHONES,PLANTRONICS VOYAGER PRO HD - BLUETOOTH HEADSET,54.5916,374.3424
2019-11-01,2019-11-08,STANDARD CLASS,JO-15145,CORPORATE,USA,RICHMOND,KY,SOUTH,OFF-ST-10000464,OFFICE SUPPLIES,STORAGE,"MULTI-USE PERSONAL FILE CART AND CASTER SET, THREE STACKING BINS",19.4656,139.04
2019-11-01,2019-11-05,STANDARD CLASS,DG-13300,CORPORATE,USA,ORANGE,NJ,EAST,OFF-AP-10004708,OFFICE SUPPLIES,APPLIANCES,FELLOWES SUPERIOR 10 OUTLET SPLIT SURGE PROTECTOR,22.0748,152.24
2019-11-01,2019-11-07,STANDARD CLASS,RA-19915,CONSUMER,USA,DENVER,CO,WEST,OFF-AR-10001897,OFFICE SUPPLIES,ART,MODEL L TABLE OR WALL-MOUNT PENCIL SHARPENER,4.3176,103.62240000000003
2019-11-02,2019-11-06,STANDARD CLASS,LC-17050,CONSUMER,USA,MEDINA,OH,EAST,OFF-BI-10001098,OFFICE SUPPLIES,BINDERS,ACCO D-RING BINDER W/DUBLLOCK,-13.4694,17.317800000000002
2019-11-02,2019-11-07,STANDARD CLASS,PO-18850,CONSUMER,USA,IRVING,TX,CENTRAL,TEC-PH-10002923,TECHNOLOGY,PHONES,"LOGITECH B530 USB HEADSET - HEADSET - FULL SIZE, BINAURAL",7.7679,213.0624
2019-11-02,2019-11-06,STANDARD CLASS,RD-19720,CONSUMER,USA,NEW YORK CITY,NY,EAST,FUR-FU-10004018,FURNITURE,FURNISHINGS,TENSOR COMPUTER MOUNTED LAMP,24.1218,536.04
2019-11-02,2019-11-07,SECOND CLASS,SW-20755,CORPORATE,USA,SEATTLE,WA,WEST,TEC-AC-10000023,TECHNOLOGY,ACCESSORIES,"MAXELL 74 MINUTE CD-R SPINDLE, 50/PACK",15.0984,83.88
2019-11-02,2019-11-06,STANDARD CLASS,SH-20395,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-ST-10003208,OFFICE SUPPLIES,STORAGE,ADJUSTABLE DEPTH LETTER/LEGAL CART,105.2468,725.84
2019-11-02,2019-11-06,STANDARD CLASS,JK-16120,HOME OFFICE,USA,FORT LAUDERDALE,FL,SOUTH,TEC-AC-10004171,TECHNOLOGY,ACCESSORIES,RAZER KRAKEN 7.1 SURROUND SOUND OVER EAR USB GAMING HEADSET,239.976,6399.360000000001
2019-11-03,2019-11-08,STANDARD CLASS,AT-10735,CONSUMER,USA,NASHVILLE,TN,SOUTH,OFF-PA-10001019,OFFICE SUPPLIES,PAPER,XEROX 1884,48.5514,1035.7632
2019-11-03,2019-11-05,SECOND CLASS,DM-13345,CORPORATE,USA,ORANGE,NJ,EAST,OFF-BI-10000546,OFFICE SUPPLIES,BINDERS,AVERY DURABLE BINDERS,2.8224,11.52
2019-11-03,2019-11-08,STANDARD CLASS,MS-17770,CONSUMER,USA,LANCASTER,PA,EAST,OFF-SU-10000157,OFFICE SUPPLIES,SUPPLIES,COMPACT AUTOMATIC ELECTRIC LETTER OPENER,-64.4274,687.2256
2019-11-03,2019-11-07,STANDARD CLASS,SH-20395,CONSUMER,USA,JACKSONVILLE,NC,SOUTH,FUR-FU-10001468,FURNITURE,FURNISHINGS,TENEX ANTISTATIC COMPUTER CHAIR MATS,-51.294,984.8448000000001
2019-11-03,2019-11-07,STANDARD CLASS,SP-20650,CORPORATE,USA,OMAHA,NE,CENTRAL,TEC-AC-10003280,TECHNOLOGY,ACCESSORIES,BELKIN F8E887 USB WIRED ERGONOMIC KEYBOARD,18.8937,269.90999999999997
2019-11-03,2019-11-07,STANDARD CLASS,SG-20605,CONSUMER,USA,NEW YORK CITY,NY,EAST,TEC-PH-10000984,TECHNOLOGY,PHONES,PANASONIC KX-TG9471B,219.5088,3135.84
2019-11-03,2019-11-08,STANDARD CLASS,RP-19390,CONSUMER,USA,FAIRFIELD,CT,EAST,OFF-SU-10002522,OFFICE SUPPLIES,SUPPLIES,ACME KLEEN EARTH OFFICE SHEARS,3.3756,34.92
2019-11-03,2019-11-03,SAME DAY,TC-21535,HOME OFFICE,USA,LOS ANGELES,CA,WEST,OFF-AR-10001868,OFFICE SUPPLIES,ART,PRANG DUSTLESS CHALK STICKS,3.36,26.88
2019-11-04,2019-11-09,STANDARD CLASS,NM-18445,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,TEC-MA-10002927,TECHNOLOGY,MACHINES,CANON IMAGECLASS MF7460 MONOCHROME DIGITAL LASER MULTIFUNCTION COPIER,1995.99,7983.96
2019-11-04,2019-11-10,STANDARD CLASS,SZ-20035,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-BI-10000962,OFFICE SUPPLIES,BINDERS,"ACCO FLEXIBLE ACCOHIDE SQUARE RING DATA BINDER, DARK BLUE, 11 1/2"" X 14"" 7/8""",18.8732,166.6048
2019-11-04,2019-11-08,SECOND CLASS,ON-18715,CORPORATE,USA,CARY,NC,SOUTH,OFF-FA-10000585,OFFICE SUPPLIES,FASTENERS,OIC BULK PACK METAL BINDER CLIPS,2.7222,20.102400000000003
2019-11-04,2019-11-11,STANDARD CLASS,WB-21850,CONSUMER,USA,LOS ANGELES,CA,WEST,TEC-MA-10003246,TECHNOLOGY,MACHINES,HEWLETT-PACKARD DESKJET D4360 PRINTER,139.99,1433.4976000000001
2019-11-04,2019-11-11,STANDARD CLASS,TH-21235,CORPORATE,USA,LONG BEACH,CA,WEST,OFF-AR-10000940,OFFICE SUPPLIES,ART,NEWELL 343,0.7938,2.94
2019-11-04,2019-11-08,STANDARD CLASS,MS-17530,CONSUMER,USA,SAN DIEGO,CA,WEST,FUR-FU-10004671,FURNITURE,FURNISHINGS,"EXECUTIVE IMPRESSIONS 12"" WALL CLOCK",13.4292,70.68
2019-11-05,2019-11-05,SAME DAY,BG-11035,CONSUMER,USA,HAMPTON,VA,SOUTH,FUR-CH-10004754,FURNITURE,CHAIRS,"GLOBAL STACK CHAIR WITH ARMS, BLACK",40.473,749.5
2019-11-05,2019-11-10,STANDARD CLASS,DE-13255,HOME OFFICE,USA,LOS ANGELES,CA,WEST,FUR-FU-10000320,FURNITURE,FURNISHINGS,OIC STACKING TRAYS,8.8176,120.24
2019-11-05,2019-11-10,STANDARD CLASS,MD-17350,CONSUMER,USA,PHILADELPHIA,PA,EAST,TEC-AC-10001101,TECHNOLOGY,ACCESSORIES,SONY 16GB CLASS 10 MICRO SDHC R40 MEMORY CARD,-6.445,206.24
2019-11-05,2019-11-10,STANDARD CLASS,SR-20740,HOME OFFICE,USA,ARLINGTON,VA,SOUTH,TEC-AC-10002550,TECHNOLOGY,ACCESSORIES,MAXELL 4.7GB DVD-RW 3/PACK,16.2486,143.37
2019-11-06,2019-11-11,STANDARD CLASS,GA-14515,CONSUMER,USA,COLUMBUS,GA,SOUTH,OFF-PA-10000587,OFFICE SUPPLIES,PAPER,"ARRAY PARCHMENT PAPER, ASSORTED COLORS",20.9664,262.08
2019-11-07,2019-11-12,STANDARD CLASS,MS-17365,CONSUMER,USA,WAUSAU,WI,CENTRAL,OFF-BI-10004970,OFFICE SUPPLIES,BINDERS,"ACCOHIDE 3-RING BINDER, BLUE, 1""",5.8233,37.17
2019-11-07,2019-11-12,STANDARD CLASS,SC-20725,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-SU-10004115,OFFICE SUPPLIES,SUPPLIES,ACME STAINLESS STEEL OFFICE SNIPS,3.5623,227.98720000000003
2019-11-07,2019-11-08,FIRST CLASS,BP-11095,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-PA-10000246,OFFICE SUPPLIES,PAPER,RIVERLEAF STIK-WITHIT DESIGNER NOTE CUBES,13.8828,90.53999999999999
2019-11-07,2019-11-12,STANDARD CLASS,LH-16900,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-BI-10003684,OFFICE SUPPLIES,BINDERS,WILSON JONES LEGAL SIZE RING BINDERS,46.179,689.6064000000001
2019-11-07,2019-11-11,SECOND CLASS,TB-21595,CONSUMER,USA,PORTLAND,OR,WEST,OFF-PA-10000304,OFFICE SUPPLIES,PAPER,XEROX 1995,9.072,103.68000000000002
2019-11-07,2019-11-09,FIRST CLASS,TC-20980,CORPORATE,USA,HOUSTON,TX,CENTRAL,OFF-EN-10004773,OFFICE SUPPLIES,ENVELOPES,STAPLE ENVELOPE,26.9526,178.44480000000001
2019-11-08,2019-11-14,STANDARD CLASS,EB-13870,CONSUMER,USA,REDDING,CA,WEST,TEC-PH-10004447,TECHNOLOGY,PHONES,TOSHIBA IPT2010-SD IP TELEPHONE,25.0182,800.5824000000001
2019-11-09,2019-11-11,SECOND CLASS,JP-15520,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-ST-10002743,OFFICE SUPPLIES,STORAGE,SAFCO BOLTLESS STEEL SHELVING,3.4092,1022.76
2019-11-09,2019-11-13,STANDARD CLASS,BF-11215,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,FUR-FU-10004091,FURNITURE,FURNISHINGS,"ELDON 200 CLASS DESK ACCESSORIES, BLACK",21.4776,508.68
2019-11-10,2019-11-16,STANDARD CLASS,RD-19900,CONSUMER,USA,SAN DIEGO,CA,WEST,FUR-FU-10000397,FURNITURE,FURNISHINGS,LUXO ECONOMY SWING ARM LAMP,11.1664,79.76
2019-11-10,2019-11-16,STANDARD CLASS,SC-20020,CONSUMER,USA,MIDLAND,MI,CENTRAL,OFF-PA-10000130,OFFICE SUPPLIES,PAPER,XEROX 199,5.778,38.519999999999996
2019-11-11,2019-11-17,STANDARD CLASS,KN-16705,HOME OFFICE,USA,NEW ROCHELLE,NY,EAST,OFF-PA-10004039,OFFICE SUPPLIES,PAPER,XEROX 1882,109.7208,895.68
2019-11-11,2019-11-14,SECOND CLASS,TZ-21580,CONSUMER,USA,LOUISVILLE,CO,WEST,TEC-PH-10000560,TECHNOLOGY,PHONES,SAMSUNG GALAXY S III - 16GB - PEBBLE BLUE (T-MOBILE),55.9984,895.9744000000001
2019-11-11,2019-11-18,STANDARD CLASS,AP-10915,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-AR-10003156,OFFICE SUPPLIES,ART,50 COLORED LONG PENCILS,7.9248,91.44
2019-11-11,2019-11-15,STANDARD CLASS,KD-16270,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-PA-10003724,OFFICE SUPPLIES,PAPER,"WIREBOUND MESSAGE BOOK, 4 PER PAGE",7.8735,86.88
2019-11-11,2019-11-15,STANDARD CLASS,BH-11710,CONSUMER,USA,CHICAGO,IL,CENTRAL,FUR-CH-10003379,FURNITURE,CHAIRS,GLOBAL COMMERCE SERIES HIGH-BACK SWIVEL/TILT CHAIRS,-56.996,2234.2432
2019-11-11,2019-11-13,SECOND CLASS,MA-17560,HOME OFFICE,USA,LOS ANGELES,CA,WEST,TEC-PH-10001425,TECHNOLOGY,PHONES,MOPHIE JUICE PACK HELIUM FOR IPHONE,57.5928,4146.6816
2019-11-11,2019-11-15,SECOND CLASS,TS-21430,CORPORATE,USA,READING,PA,EAST,FUR-BO-10002545,FURNITURE,BOOKCASES,"ATLANTIC METALS MOBILE 3-SHELF BOOKCASES, CUSTOM COLORS",-250.5408,1043.92
2019-11-11,2019-11-13,FIRST CLASS,MZ-17515,CORPORATE,USA,SEATTLE,WA,WEST,OFF-BI-10003527,OFFICE SUPPLIES,BINDERS,FELLOWES PB500 ELECTRIC PUNCH PLASTIC COMB BINDING MACHINE WITH MANUAL BIND,762.594,3253.7344000000003
2019-11-11,2019-11-18,STANDARD CLASS,PK-19075,CONSUMER,USA,MADISON,WI,CENTRAL,OFF-ST-10004186,OFFICE SUPPLIES,STORAGE,"STUR-D-STOR SHELVING, VERTICAL 5-SHELF: 72""H X 36""W X 18 1/2""D",13.3176,3995.2799999999997
2019-11-12,2019-11-18,STANDARD CLASS,DP-13000,CONSUMER,USA,CARROLLTON,TX,CENTRAL,TEC-AC-10002567,TECHNOLOGY,ACCESSORIES,LOGITECH G602 WIRELESS GAMING MOUSE,25.5968,204.7744
2019-11-12,2019-11-16,STANDARD CLASS,DB-12970,CORPORATE,USA,HOUSTON,TX,CENTRAL,OFF-SU-10000432,OFFICE SUPPLIES,SUPPLIES,ACCO SIDE-PUNCHED CONVENTIONAL COLUMNAR PADS,-3.123,79.9488
2019-11-12,2019-11-17,SECOND CLASS,DM-13345,CORPORATE,USA,ASHEVILLE,NC,SOUTH,OFF-AR-10003651,OFFICE SUPPLIES,ART,NEWELL 350,0.8856,18.8928
2019-11-12,2019-11-12,SAME DAY,RF-19840,CONSUMER,USA,SAN ANTONIO,TX,CENTRAL,OFF-ST-10001328,OFFICE SUPPLIES,STORAGE,"PERSONAL FILING TOTE WITH LID, BLACK/GRAY",4.9632,158.82240000000002
2019-11-12,2019-11-16,STANDARD CLASS,JA-15970,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-PA-10001947,OFFICE SUPPLIES,PAPER,XEROX 1974,5.8604,23.92
2019-11-14,2019-11-18,STANDARD CLASS,JL-15505,CONSUMER,USA,MIDLAND,MI,CENTRAL,OFF-BI-10000546,OFFICE SUPPLIES,BINDERS,AVERY DURABLE BINDERS,5.6448,46.08
2019-11-14,2019-11-15,FIRST CLASS,CM-11815,CORPORATE,USA,PASADENA,TX,CENTRAL,OFF-PA-10004609,OFFICE SUPPLIES,PAPER,XEROX 221,7.2576,66.35520000000001
2019-11-14,2019-11-18,STANDARD CLASS,RM-19675,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-PA-10004470,OFFICE SUPPLIES,PAPER,"ADAMS WRITE N' STICK PHONE MESSAGE BOOK, 11"" X 5 1/4"", 200 MESSAGES",5.2256,22.72
2019-11-14,2019-11-16,SECOND CLASS,ML-17410,CONSUMER,USA,FAIRFIELD,CT,EAST,OFF-BI-10003460,OFFICE SUPPLIES,BINDERS,ACCO 3-HOLE PUNCH,21.024,438.0
2019-11-14,2019-11-20,STANDARD CLASS,CC-12220,CONSUMER,USA,CHESAPEAKE,VA,SOUTH,OFF-PA-10002262,OFFICE SUPPLIES,PAPER,XEROX 192,15.552,162.0
2019-11-15,2019-11-18,FIRST CLASS,SS-20410,CONSUMER,USA,LOS ANGELES,CA,WEST,FUR-FU-10002505,FURNITURE,FURNISHINGS,ELDON 100 CLASS DESK ACCESSORIES,3.2352,30.33
2019-11-15,2019-11-22,STANDARD CLASS,PB-19105,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-EN-10003001,OFFICE SUPPLIES,ENVELOPES,AMES COLOR-FILE GREEN DIAMOND BORDER X-RAY MAILERS,204.0714,4353.5232
2019-11-15,2019-11-21,STANDARD CLASS,JF-15190,CONSUMER,USA,JOHNSON CITY,TN,SOUTH,OFF-PA-10002137,OFFICE SUPPLIES,PAPER,"SOUTHWORTH 100% RÉSUMÉ PAPER, 24LB.",7.78,79.66720000000001
2019-11-15,2019-11-17,SECOND CLASS,SC-20260,CORPORATE,USA,SAN FRANCISCO,CA,WEST,OFF-SU-10001574,OFFICE SUPPLIES,SUPPLIES,ACME VALUE LINE SCISSORS,3.285,32.849999999999994
2019-11-16,2019-11-20,STANDARD CLASS,AB-10165,CONSUMER,USA,DECATUR,IL,CENTRAL,FUR-CH-10002017,FURNITURE,CHAIRS,SAFCO OPTIONAL ARM KIT FOR WORKSPACE CRIBBAGE STACKING CHAIR,-1.0656,52.2144
2019-11-16,2019-11-21,STANDARD CLASS,SR-20740,HOME OFFICE,USA,BLOOMINGTON,IN,CENTRAL,OFF-BI-10001634,OFFICE SUPPLIES,BINDERS,WILSON JONES ACTIVE USE BINDERS,14.2688,116.48
2019-11-16,2019-11-20,STANDARD CLASS,RH-19510,HOME OFFICE,USA,MANHATTAN,KS,CENTRAL,TEC-PH-10000038,TECHNOLOGY,PHONES,JAWBONE MINI JAMBOX WIRELESS BLUETOOTH SPEAKER,10.9584,547.92
2019-11-16,2019-11-18,FIRST CLASS,JD-16150,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-ST-10000991,OFFICE SUPPLIES,STORAGE,SPACE SOLUTIONS HD INDUSTRIAL STEEL SHELVING.,10.3473,1034.73
2019-11-16,2019-11-22,STANDARD CLASS,AH-10075,CORPORATE,USA,HUNTINGTON BEACH,CA,WEST,OFF-LA-10001045,OFFICE SUPPLIES,LABELS,PERMANENT SELF-ADHESIVE FILE FOLDER LABELS FOR TYPEWRITERS BY UNIVERSAL,2.4012,10.44
2019-11-17,2019-11-22,SECOND CLASS,FG-14260,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-PA-10003591,OFFICE SUPPLIES,PAPER,SOUTHWORTH 100% COTTON THE BEST PAPER,17.22,103.32
2019-11-17,2019-11-21,STANDARD CLASS,MP-17470,HOME OFFICE,USA,MOORHEAD,MN,CENTRAL,FUR-CH-10004289,FURNITURE,CHAIRS,GLOBAL SUPER STENO CHAIR,81.583,2399.5
2019-11-17,2019-11-24,STANDARD CLASS,RB-19330,CONSUMER,USA,PHILADELPHIA,PA,EAST,OFF-PA-10002137,OFFICE SUPPLIES,PAPER,"SOUTHWORTH 100% RÉSUMÉ PAPER, 24LB.",3.89,19.916800000000002
2019-11-17,2019-11-22,STANDARD CLASS,GT-14710,CONSUMER,USA,BUFFALO,NY,EAST,FUR-BO-10002213,FURNITURE,BOOKCASES,DMI ECLIPSE EXECUTIVE SUITE BOOKCASES,-50.098,32062.72
2019-11-17,2019-11-22,STANDARD CLASS,YC-21895,CORPORATE,USA,NEWARK,DE,EAST,FUR-FU-10002379,FURNITURE,FURNISHINGS,ELDON ECONOCLEAT CHAIR MATS FOR LOW PILE CARPETS,14.9292,373.23
2019-11-17,2019-11-19,FIRST CLASS,TS-21205,CORPORATE,USA,SAN FRANCISCO,CA,WEST,OFF-AP-10001242,OFFICE SUPPLIES,APPLIANCES,APC 7 OUTLET NETWORK SURGEARREST SURGE PROTECTOR,72.432,724.3199999999999
2019-11-17,2019-11-21,STANDARD CLASS,CB-12025,CONSUMER,USA,CEDAR HILL,TX,CENTRAL,OFF-EN-10002600,OFFICE SUPPLIES,ENVELOPES,"REDI-STRIP #10 ENVELOPES, 4 1/8 X 9 1/2",2.478,16.992
2019-11-18,2019-11-21,FIRST CLASS,JK-15730,CONSUMER,USA,DES PLAINES,IL,CENTRAL,FUR-FU-10001546,FURNITURE,FURNISHINGS,DANA SWING-ARM LAMPS,-7.476,6.8352
2019-11-18,2019-11-22,STANDARD CLASS,CS-11950,CONSUMER,USA,PHILADELPHIA,PA,EAST,OFF-BI-10003656,OFFICE SUPPLIES,BINDERS,FELLOWES PB200 PLASTIC COMB BINDING MACHINE,-40.7976,15.299100000000003
2019-11-18,2019-11-23,SECOND CLASS,MS-17530,CONSUMER,USA,FAIRFIELD,OH,EAST,TEC-PH-10004875,TECHNOLOGY,PHONES,PNY RAPID USB CAR CHARGER - BLACK,-2.0774,11.5056
2019-11-18,2019-11-23,STANDARD CLASS,MK-17905,CORPORATE,USA,FRANKLIN,WI,CENTRAL,FUR-CH-10001482,FURNITURE,CHAIRS,OFFICE STAR - MESH SCREEN BACK CHAIR WITH VINYL SEAT,43.2234,1178.82
2019-11-18,2019-11-20,SECOND CLASS,PW-19240,CONSUMER,USA,LOUISVILLE,CO,WEST,OFF-PA-10002259,OFFICE SUPPLIES,PAPER,"GEOGRAPHICS NOTE CARDS, BLANK, WHITE, 8 1/2"" X 11""",12.5328,114.5856
2019-11-18,2019-11-25,STANDARD CLASS,AB-10600,CORPORATE,USA,CHICAGO,IL,CENTRAL,OFF-BI-10001107,OFFICE SUPPLIES,BINDERS,"GBC WHITE GLOSS COVERS, PLAIN FRONT",-23.892,14.479999999999999
2019-11-18,2019-11-20,SECOND CLASS,JC-16105,CORPORATE,USA,MINNEAPOLIS,MN,CENTRAL,OFF-ST-10000885,OFFICE SUPPLIES,STORAGE,FELLOWES DESKTOP HANGING FILE MANAGER,16.7875,335.75
