ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,SEGMENT,COUNTRY,CITY,STATE,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PROFIT,NET_SALES,PROFIT_SCALED,NET_SALES_SCALED
2020-03-04,2020-03-08,STANDARD CLASS,SF-20200,CONSUMER,USA,NEW CASTLE,IN,CENTRAL,OFF-AP-10002222,OFFICE SUPPLIES,APPLIANCES,STAPLE HOLDER,16.3863,424.83,-0.06764508647318496,-0.16545832838654023
2020-03-06,2020-03-09,FIRST CLASS,EM-14140,HOME OFFICE,USA,NEWARK,DE,EAST,TEC-AC-10004469,TECHNOLOGY,ACCESSORIES,MICROSOFT SCULPT COMFORT MOUSE,52.734,359.54999999999995,0.09165089247694157,-0.18415561573774153
2020-03-07,2020-03-12,STANDARD CLASS,AR-10825,CORPORATE,USA,LONG BEACH,NY,EAST,OFF-PA-10003848,OFFICE SUPPLIES,PAPER,XEROX 1997,9.3312,58.32000000000001,-0.0985644860800662,-0.27043294215934627
2020-03-08,2020-03-11,FIRST CLASS,NS-18640,CORPORATE,USA,SAN ANTONIO,TX,CENTRAL,TEC-PH-10001809,TECHNOLOGY,PHONES,PANASONIC KX T7736-B DIGITAL PHONE,22.4925,863.712,-0.040884298124396375,-0.03975515946390062
2020-03-09,2020-03-09,SAME DAY,KB-16585,CORPORATE,USA,CLINTON,MD,EAST,OFF-ST-10002406,OFFICE SUPPLIES,STORAGE,PIZAZZ GLOBAL QUICK FILE,25.1496,538.92,-0.029239397740922837,-0.1327810380388296
2020-03-11,2020-03-16,STANDARD CLASS,EB-13750,CORPORATE,USA,PLANTATION,FL,SOUTH,OFF-EN-10004030,OFFICE SUPPLIES,ENVELOPES,CONVENIENCE PACKS OF BUSINESS ENVELOPES,2.9322,20.851200000000002,-0.12660848801971739,-0.2811646351787196
2020-03-12,2020-03-14,FIRST CLASS,MC-17275,CONSUMER,USA,SEATTLE,WA,WEST,FUR-BO-10004409,FURNITURE,BOOKCASES,"SAFCO VALUE MATE SERIES STEEL BOOKCASES, BAKED ENAMEL FINISH ON STEEL, GRAY",39.7488,283.92,0.03474247335102212,-0.20581731675445955
2020-03-13,2020-03-17,STANDARD CLASS,EP-13915,CONSUMER,USA,DOVER,NH,EAST,OFF-LA-10004484,OFFICE SUPPLIES,LABELS,AVERY 476,7.5992,66.08,-0.10615508013530543,-0.26821034795215687
2020-03-13,2020-03-18,STANDARD CLASS,AI-10855,CONSUMER,USA,ROSEVILLE,CA,WEST,OFF-PA-10002105,OFFICE SUPPLIES,PAPER,XEROX 223,9.3312,58.32000000000001,-0.0985644860800662,-0.27043294215934627
2020-03-14,2020-03-20,STANDARD CLASS,KS-16300,CORPORATE,USA,LEHI,UT,WEST,TEC-PH-10003356,TECHNOLOGY,PHONES,"SMARTSTAND MOBILE DEVICE HOLDER, ASSORTED COLORS",1.6776,40.26240000000001,-0.13210684789367994,-0.27560494179281825
2020-03-15,2020-03-19,STANDARD CLASS,MS-17980,CORPORATE,USA,NEW YORK CITY,NY,EAST,TEC-PH-10001527,TECHNOLOGY,PHONES,PLANTRONICS MX500I EARSET,2.577,171.8,-0.12816517335945235,-0.23793036604699452
2020-03-15,2020-03-17,SECOND CLASS,JE-15475,CONSUMER,USA,SEATTLE,WA,WEST,FUR-TA-10001039,FURNITURE,TABLES,KI ADJUSTABLE-HEIGHT TABLE,44.7096,343.92,0.05648347738637476,-0.18863230999784072
2020-03-15,2020-03-19,SECOND CLASS,JK-15640,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-AR-10001761,OFFICE SUPPLIES,ART,AVERY HI-LITER SMEAR-SAFE HIGHLIGHTERS,6.3072,52.56,-0.11181734775618829,-0.27208270280798164
2020-03-15,2020-03-22,STANDARD CLASS,MF-18250,CORPORATE,USA,LOS ANGELES,CA,WEST,FUR-FU-10001215,FURNITURE,FURNISHINGS,"HOWARD MILLER 11-1/2"" DIAMETER BRENTWOOD WALL CLOCK",18.1146,43.13,-0.06007070789023462,-0.27478361303656357
2020-03-16,2020-03-21,SECOND CLASS,HR-14830,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-ST-10001291,OFFICE SUPPLIES,STORAGE,"TENEX PERSONAL SELF-STACKING STANDARD FILE BOX, BLACK/GRAY",9.1314,67.64,-0.09944012158366712,-0.2677635377764848
2020-03-18,2020-03-19,FIRST CLASS,GA-14725,CONSUMER,USA,LANCASTER,CA,WEST,OFF-FA-10001561,OFFICE SUPPLIES,FASTENERS,STOCKWELL PUSH PINS,3.597,54.5,-0.123694962079808,-0.27152705425618434
2020-03-18,2020-03-25,STANDARD CLASS,MC-18130,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-PA-10001947,OFFICE SUPPLIES,PAPER,XEROX 1974,5.8604,23.92,-0.11377547559907562,-0.2802856793664744
2020-03-18,2020-03-22,STANDARD CLASS,BK-11260,CONSUMER,USA,SAN BERNARDINO,CA,WEST,OFF-PA-10002749,OFFICE SUPPLIES,PAPER,"WIREBOUND MESSAGE BOOKS, 5-1/2 X 4 FORMS, 2 OR 4 FORMS PER PAGE",19.6686,240.84,-0.0532602095288941,-0.21815615160571183
2020-03-18,2020-03-23,STANDARD CLASS,DC-12850,CONSUMER,USA,NORTH MIAMI,FL,SOUTH,OFF-PA-10001560,OFFICE SUPPLIES,PAPER,"ADAMS TELEPHONE MESSAGE BOOKS, 5 1/4” X 11”",4.8924,34.7904,-0.11801779375465969,-0.2771722144090219
2020-03-18,2020-03-24,STANDARD CLASS,JO-15550,HOME OFFICE,USA,SEATTLE,WA,WEST,TEC-PH-10004539,TECHNOLOGY,PHONES,WIRELESS EXTENDERS ZBOOST YX545 SOHO SIGNAL BOOSTER,39.6879,1088.5824,0.03447557544226686,0.02465149625882564
2020-03-19,2020-03-22,FIRST CLASS,DH-13075,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-EN-10004386,OFFICE SUPPLIES,ENVELOPES,"RECYCLED INTEROFFICE ENVELOPES WITH STRING AND BUTTON CLOSURE, 10 X 13",11.995,23.99,-0.0868902225440695,-0.280265630191925
2020-03-19,2020-03-21,SECOND CLASS,BM-11785,CONSUMER,USA,SALEM,OR,WEST,OFF-ST-10004258,OFFICE SUPPLIES,STORAGE,PORTABLE PERSONAL FILE BOX,2.5641,70.3296,-0.12822170838445962,-0.2669931912069414
2020-03-19,2020-03-25,STANDARD CLASS,JK-15730,CONSUMER,USA,CARROLLTON,TX,CENTRAL,OFF-FA-10003485,OFFICE SUPPLIES,FASTENERS,STAPLES,6.1308,135.82080000000002,-0.11259043135396206,-0.24823541263195686
2020-03-19,2020-03-22,FIRST CLASS,BW-11110,CORPORATE,USA,MILWAUKEE,WI,CENTRAL,OFF-PA-10000061,OFFICE SUPPLIES,PAPER,XEROX 205,24.8832,414.72,-0.03040691174572407,-0.1683540020250305
2020-03-21,2020-03-25,STANDARD CLASS,JD-16150,CORPORATE,USA,SAN DIEGO,CA,WEST,OFF-PA-10003127,OFFICE SUPPLIES,PAPER,EASY-STAPLE PAPER,48.5392,422.08,0.07326692946140026,-0.16624597452955192
2020-03-21,2020-03-26,STANDARD CLASS,FW-14395,CORPORATE,USA,HUNTSVILLE,AL,SOUTH,OFF-AR-10003217,OFFICE SUPPLIES,ART,NEWELL 316,5.4768,78.24,-0.11545662564502815,-0.2647275199161488
2020-03-21,2020-03-23,FIRST CLASS,RD-19900,CONSUMER,USA,THOUSAND OAKS,CA,WEST,TEC-PH-10000376,TECHNOLOGY,PHONES,SQUARE CREDIT CARD READER,1.1988,25.5744,-0.13420521765906596,-0.2798118314468386
2020-03-22,2020-03-25,FIRST CLASS,SG-20470,CONSUMER,USA,FLORENCE,SC,SOUTH,OFF-ST-10002486,OFFICE SUPPLIES,STORAGE,ELDON SHELF SAVERS CUBES AND BINS,0.5584,111.68,-0.1370118091330701,-0.2551497428171266
2020-03-22,2020-03-29,STANDARD CLASS,BP-11095,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-PA-10000380,OFFICE SUPPLIES,PAPER,"REDIFORM INCOMING/OUTGOING CALL REGISTER, 11"" X 8 1/2"", 100 MESSAGES",16.68,133.44,-0.06635792857825205,-0.24891731370005954
2020-03-23,2020-03-26,SECOND CLASS,CP-12085,CORPORATE,USA,COVINGTON,WA,WEST,FUR-FU-10003832,FURNITURE,FURNISHINGS,"ELDON EXPRESSIONS PUNCHED METAL & WOOD DESK ACCESSORIES, BLACK & CHERRY",13.132,234.5,-0.08190725173528947,-0.2199720339863279
2020-03-25,2020-03-29,SECOND CLASS,GM-14500,CONSUMER,USA,PHILADELPHIA,PA,EAST,TEC-AC-10004633,TECHNOLOGY,ACCESSORIES,"VERBATIM 25 GB 6X BLU-RAY SINGLE LAYER RECORDABLE DISC, 3/PACK",5.0328,40.26240000000001,-0.11740248231969688,-0.27560494179281825
2020-03-25,2020-03-30,STANDARD CLASS,BV-11245,CORPORATE,USA,MIAMI,FL,SOUTH,OFF-PA-10001125,OFFICE SUPPLIES,PAPER,XEROX 1988,23.235,178.44480000000001,-0.03763024726641997,-0.23602718383205487
2020-03-26,2020-04-02,STANDARD CLASS,MV-17485,CONSUMER,USA,SEATTLE,WA,WEST,OFF-ST-10000636,OFFICE SUPPLIES,STORAGE,ROGERS PROFILE EXTRA CAPACITY STORAGE TUB,3.348,418.5,-0.1247862195392506,-0.16727134659936352
2020-03-27,2020-03-29,SECOND CLASS,JH-15820,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-EN-10004459,OFFICE SUPPLIES,ENVELOPES,SECURITY-TINT ENVELOPES,11.2308,68.76,-0.0902393749557403,-0.2674427509836946
2020-03-27,2020-04-01,STANDARD CLASS,CK-12205,CONSUMER,USA,PHILADELPHIA,PA,EAST,OFF-PA-10003177,OFFICE SUPPLIES,PAPER,XEROX 1999,5.4432,37.3248,-0.11560387966365172,-0.2764463197236223
2020-03-27,2020-04-01,STANDARD CLASS,AB-10165,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-PA-10000743,OFFICE SUPPLIES,PAPER,XEROX 1977,16.032,167.0,-0.06919782750884965,-0.23930516658752404
2020-03-28,2020-04-03,STANDARD CLASS,DO-13435,CONSUMER,USA,SEATTLE,WA,WEST,OFF-AP-10001947,OFFICE SUPPLIES,APPLIANCES,ACCO 6 OUTLET GUARDIAN PREMIUM PLUS SURGE SUPPRESSOR,21.2512,293.12,-0.046324369949320425,-0.2031822823851113
2020-03-28,2020-03-30,SECOND CLASS,RB-19435,CONSUMER,USA,SAN DIEGO,CA,WEST,OFF-PA-10001609,OFFICE SUPPLIES,PAPER,TOPS WIREBOUND MESSAGE LOG BOOKS,4.5402,29.61,-0.11956133141416041,-0.2786559678923884
2020-03-28,2020-04-03,STANDARD CLASS,CM-12115,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-PA-10002615,OFFICE SUPPLIES,PAPER,"AMPAD GOLD FIBRE WIREBOUND STENO BOOKS, 6"" X 9"", GREGG RULED",8.1144,70.56,-0.10389718518307722,-0.266927200780996
2020-03-29,2020-04-03,STANDARD CLASS,FC-14335,CORPORATE,USA,CHICAGO,IL,CENTRAL,OFF-PA-10001838,OFFICE SUPPLIES,PAPER,"ADAMS TELEPHONE MESSAGE BOOK W/DIVIDERS/SPACE FOR PHONE NUMBERS, 5 1/4""X8 1/2"", 300/MESSAGES",8.526,94.08,-0.10209332345493839,-0.26019067813240143
2020-03-30,2020-04-03,STANDARD CLASS,SC-20260,CORPORATE,USA,JACKSONVILLE,FL,SOUTH,TEC-PH-10000011,TECHNOLOGY,PHONES,PUREGEAR ROLL-ON SCREEN PROTECTOR,27.986,319.84,-0.016808704335449065,-0.19552922604283038
2020-04-01,2020-04-08,STANDARD CLASS,JD-15790,CONSUMER,USA,LOS ANGELES,CA,WEST,TEC-MA-10003329,TECHNOLOGY,MACHINES,"VTECH AT&T CL2940 CORDED SPEAKERPHONE, BLACK",24.2919,172.7424,-0.03299831951989437,-0.23766044687420393
2020-04-01,2020-04-06,STANDARD CLASS,JL-15850,CONSUMER,USA,MESA,AZ,WEST,TEC-PH-10003095,TECHNOLOGY,PHONES,SAMSUNG HM1900 BLUETOOTH HEADSET,32.925,351.20000000000005,0.0048367598902013705,-0.18654719584470428
2020-04-03,2020-04-07,STANDARD CLASS,NF-18595,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,FUR-FU-10004622,FURNITURE,FURNISHINGS,ELDON ADVANTAGE FOLDABLE CHAIR MATS FOR LOW PILE CARPETS,22.764,216.8,-0.03969443306319692,-0.22504161097953043
2020-04-03,2020-04-03,SAME DAY,NC-18340,CONSUMER,USA,LANSING,MI,CENTRAL,OFF-BI-10003350,OFFICE SUPPLIES,BINDERS,ACCO EXPANDABLE HANGING BINDERS,5.8696,25.52,-0.11373515604635726,-0.2798274125196312
2020-04-04,2020-04-06,FIRST CLASS,TT-21070,CONSUMER,USA,PHILADELPHIA,PA,EAST,OFF-LA-10001569,OFFICE SUPPLIES,LABELS,AVERY 499,7.7688,114.73920000000001,-0.1054117979460626,-0.25427353660596247
2020-04-05,2020-04-09,STANDARD CLASS,MH-17455,CONSUMER,USA,JACKSONVILLE,NC,SOUTH,OFF-PA-10001019,OFFICE SUPPLIES,PAPER,XEROX 1884,16.1838,115.0848,-0.06853255488899669,-0.25417455096704433
2020-04-06,2020-04-08,FIRST CLASS,FM-14290,HOME OFFICE,USA,PHILADELPHIA,PA,EAST,OFF-AR-10001954,OFFICE SUPPLIES,ART,NEWELL 331,1.0269,28.1664,-0.13495857973648834,-0.27906943915495264
2020-04-06,2020-04-09,FIRST CLASS,RP-19390,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-PA-10002262,OFFICE SUPPLIES,PAPER,XEROX 192,12.4416,103.68,-0.08493297121319777,-0.25744107705134245
2020-04-08,2020-04-13,STANDARD CLASS,MC-18100,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-ST-10001505,OFFICE SUPPLIES,STORAGE,"PERMA STOR-ALL HANGING FILE BOX, 13 1/8""W X 12 1/4""D X 10 1/2""H",3.0498,53.82000000000001,-0.12609309895453485,-0.27172181766609266
2020-04-09,2020-04-15,STANDARD CLASS,EH-14125,HOME OFFICE,USA,ROCHESTER,NY,EAST,OFF-ST-10001476,OFFICE SUPPLIES,STORAGE,STEEL PERSONAL FILING/POSTING TOTE,38.3508,568.16,0.02861565436186249,-0.12440621141277068
2020-04-09,2020-04-14,STANDARD CLASS,DM-12955,CORPORATE,USA,SACRAMENTO,CA,WEST,OFF-BI-10000773,OFFICE SUPPLIES,BINDERS,INSERTABLE TAB POST BINDER DIVIDERS,4.3308,20.531200000000002,-0.12047903949451093,-0.2812562885480882
2020-04-10,2020-04-16,STANDARD CLASS,PR-18880,CONSUMER,USA,TAMPA,FL,SOUTH,FUR-FU-10000087,FURNITURE,FURNISHINGS,"EXECUTIVE IMPRESSIONS 14"" TWO-COLOR NUMERALS WALL CLOCK",14.3136,130.8672,-0.07672881874702697,-0.2496542067897833
2020-04-10,2020-04-14,STANDARD CLASS,SE-20110,CONSUMER,USA,NEW YORK CITY,NY,EAST,TEC-PH-10004531,TECHNOLOGY,PHONES,OTTERBOX COMMUTER SERIES CASE - IPHONE 5 & 5S,10.5552,21.99,-0.09320023254449297,-0.28083846375047894
2020-04-11,2020-04-16,SECOND CLASS,RD-19660,HOME OFFICE,USA,SEATTLE,WA,WEST,OFF-ST-10000419,OFFICE SUPPLIES,STORAGE,"ROGERS JUMBO FILE, GRANITE",0.4074,122.22,-0.13767357570486058,-0.2521309099635472
2020-04-12,2020-04-16,STANDARD CLASS,FP-14320,CONSUMER,USA,HUNTSVILLE,TX,CENTRAL,TEC-PH-10001061,TECHNOLOGY,PHONES,APPLE IPHONE 5C,17.9982,575.9424,-0.06058083788332344,-0.1221772014697255
2020-04-12,2020-04-16,SECOND CLASS,EB-14110,CONSUMER,USA,LOS ANGELES,CA,WEST,TEC-PH-10001494,TECHNOLOGY,PHONES,POLYCOM CX600 IP PHONE VOIP PHONE,41.993,767.8720000000001,0.044577814678255306,-0.06720534358980639
2020-04-12,2020-04-13,FIRST CLASS,HJ-14875,HOME OFFICE,USA,MESA,AZ,WEST,OFF-PA-10002968,OFFICE SUPPLIES,PAPER,XEROX 1973,17.8152,131.5584,-0.06138284637761258,-0.24945623551194707
2020-04-12,2020-04-18,STANDARD CLASS,BT-11395,CORPORATE,USA,LOS ANGELES,CA,WEST,FUR-FU-10004973,FURNITURE,FURNISHINGS,FLAT FACE POSTER FRAME,15.8256,75.36,-0.07010238790896592,-0.2655524002404665
2020-04-12,2020-04-19,STANDARD CLASS,SS-20590,CONSUMER,USA,NORFOLK,NE,CENTRAL,OFF-BI-10002071,OFFICE SUPPLIES,BINDERS,FELLOWES BLACK PLASTIC COMB BINDINGS,8.0178,52.29,-0.10432054048662003,-0.27216003533838645
2020-04-13,2020-04-17,STANDARD CLASS,TP-21130,CONSUMER,USA,SPRINGFIELD,OR,WEST,OFF-AP-10002403,OFFICE SUPPLIES,APPLIANCES,ACCO SMARTSOCKET COLOR-CODED SIX-OUTLET AC ADAPTER MODEL SURGE PROTECTORS,2.6406,28.1664,-0.1278864425384863,-0.27906943915495264
2020-04-15,2020-04-20,STANDARD CLASS,TS-21160,CORPORATE,USA,TOLEDO,OH,EAST,OFF-AP-10002350,OFFICE SUPPLIES,APPLIANCES,BELKIN F9H710-06 7 OUTLET SURGEMASTER SURGE PROTECTOR,4.5216,108.5184,-0.11964284703161275,-0.2560552781064887
2020-04-15,2020-04-20,STANDARD CLASS,BN-11470,CORPORATE,USA,PHILADELPHIA,PA,EAST,OFF-FA-10001229,OFFICE SUPPLIES,FASTENERS,STAPLES,4.0872,40.2432,-0.12154663112953187,-0.2756104409949804
2020-04-15,2020-04-20,STANDARD CLASS,DM-13345,CORPORATE,USA,NEW YORK CITY,NY,EAST,FUR-CH-10003968,FURNITURE,CHAIRS,NOVIMEX TURBO TASK CHAIR,2.8392,229.9752,-0.12701606610697908,-0.22126801262920037
2020-04-16,2020-04-22,STANDARD CLASS,JM-15535,CONSUMER,USA,NEW YORK CITY,NY,EAST,TEC-AC-10003198,TECHNOLOGY,ACCESSORIES,ENERMAX ACRYLUX WIRELESS KEYBOARD,36.852,99.6,0.022047073316832127,-0.2586096575107925
2020-04-17,2020-04-18,FIRST CLASS,KW-16570,CONSUMER,USA,MONROE,LA,SOUTH,TEC-AC-10003116,TECHNOLOGY,ACCESSORIES,MEMOREX FROGGY FLASH DRIVE 8 GB,41.535,639.0,0.04257060216249341,-0.1041164467687894
2020-04-17,2020-04-21,SECOND CLASS,MP-17965,CORPORATE,USA,MCALLEN,TX,CENTRAL,OFF-PA-10003936,OFFICE SUPPLIES,PAPER,XEROX 1994,5.4432,37.3248,-0.11560387966365172,-0.2764463197236223
2020-04-17,2020-04-19,FIRST CLASS,NC-18415,CONSUMER,USA,SANTA MARIA,CA,WEST,OFF-ST-10000532,OFFICE SUPPLIES,STORAGE,ADVANTUS ROLLING DRAWER ORGANIZERS,30.0144,346.32,-0.007919119473066127,-0.18794490972757594
2020-04-17,2020-04-22,SECOND CLASS,RF-19735,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-LA-10004093,OFFICE SUPPLIES,LABELS,AVERY 486,10.3071,65.78999999999999,-0.09428754569986528,-0.2682934088181472
2020-04-17,2020-04-21,STANDARD CLASS,DP-13000,CONSUMER,USA,NEW ALBANY,IN,CENTRAL,FUR-CH-10003061,FURNITURE,CHAIRS,"GLOBAL LEATHER TASK CHAIR, BLACK",17.0981,89.99,-0.06452558020960569,-0.2613621227596443
2020-04-19,2020-04-24,STANDARD CLASS,TS-21160,CORPORATE,USA,COLUMBUS,GA,SOUTH,OFF-PA-10001166,OFFICE SUPPLIES,PAPER,XEROX 2,6.2208,25.92,-0.11219600094693462,-0.27971284580792044
2020-04-19,2020-04-24,STANDARD CLASS,ES-14020,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-PA-10002377,OFFICE SUPPLIES,PAPER,XEROX 1916,44.046,281.8944,0.053575210518559076,-0.20639748258256296
2020-04-20,2020-04-27,STANDARD CLASS,JK-16090,CONSUMER,USA,LOUISVILLE,KY,SOUTH,FUR-FU-10003394,FURNITURE,FURNISHINGS,"TENEX ""THE SOLIDS"" TEXTURED CHAIR MATS",35.6796,629.64,0.016908959881287988,-0.10679730782282193
2020-04-21,2020-04-25,STANDARD CLASS,AZ-10750,CONSUMER,USA,LOS ANGELES,CA,WEST,TEC-PH-10002923,TECHNOLOGY,PHONES,"LOGITECH B530 USB HEADSET - HEADSET - FULL SIZE, BINAURAL",7.7679,213.0624,-0.10541574225013288,-0.22611212233375608
2020-04-23,2020-04-27,STANDARD CLASS,DB-13270,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-AR-10001044,OFFICE SUPPLIES,ART,"BOSTON RANGER #55 PENCIL SHARPENER, BLACK",7.5371,25.99,-0.10642723711615437,-0.27969279663337104
2020-04-24,2020-05-01,STANDARD CLASS,LS-16945,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-EN-10003862,OFFICE SUPPLIES,ENVELOPES,LASER & INK JET BUSINESS ENVELOPES,9.8164,42.68,-0.09643806793018048,-0.27491250058723826
2020-04-24,2020-04-27,SECOND CLASS,JS-15595,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-BI-10002071,OFFICE SUPPLIES,BINDERS,FELLOWES BLACK PLASTIC COMB BINDINGS,4.5318,33.4656,-0.1195981449188163,-0.277551659358208
2020-04-24,2020-04-29,STANDARD CLASS,TS-21655,CONSUMER,USA,MILWAUKEE,WI,CENTRAL,OFF-AR-10000658,OFFICE SUPPLIES,ART,NEWELL 324,16.17,288.75,-0.06859303421807422,-0.20443392371055172
2020-04-25,2020-04-30,STANDARD CLASS,BW-11110,CORPORATE,USA,SAN DIEGO,CA,WEST,OFF-BI-10001524,OFFICE SUPPLIES,BINDERS,GBC PREMIUM TRANSPARENT COVERS WITH DIAGONAL LINED PATTERN,17.6232,120.84479999999999,-0.062224297912604455,-0.25252479031840896
2020-04-26,2020-05-02,STANDARD CLASS,GT-14710,CONSUMER,USA,WASHINGTON,DC,EAST,OFF-AR-10001166,OFFICE SUPPLIES,ART,STAPLES IN MISC. COLORS,8.8686,68.22,-0.10059185837218725,-0.26759741604450415
2020-04-27,2020-05-04,STANDARD CLASS,RA-19915,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-ST-10003327,OFFICE SUPPLIES,STORAGE,AKRO-MILS 12-GALLON TOTE,2.6811,57.19680000000001,-0.12770894885532394,-0.27075464548583017
2020-04-27,2020-04-30,FIRST CLASS,SD-20485,HOME OFFICE,USA,MIDLAND,MI,CENTRAL,OFF-AP-10003779,OFFICE SUPPLIES,APPLIANCES,KENSINGTON 7 OUTLET MASTERPIECE POWER CENTER WITH FAX/PHONE LINE PROTECTION,41.496,168.0588,0.042399682319448205,-0.2390019085016256
2020-04-29,2020-05-05,STANDARD CLASS,KB-16585,CORPORATE,USA,SAN FRANCISCO,CA,WEST,OFF-AR-10000658,OFFICE SUPPLIES,ART,NEWELL 324,9.702,103.94999999999999,-0.09693943280311312,-0.2573637445209377
2020-04-30,2020-05-04,STANDARD CLASS,DB-13120,CORPORATE,USA,TAMPA,FL,SOUTH,OFF-SU-10004261,OFFICE SUPPLIES,SUPPLIES,"FISKARS 8"" SCISSORS, 2/PACK",4.6548,99.30239999999999,-0.11905909002921214,-0.2586948951443053
2020-04-30,2020-05-05,STANDARD CLASS,PO-18850,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-ST-10000876,OFFICE SUPPLIES,STORAGE,ELDON SIMPLEFILE BOX OFFICE,10.4496,111.96000000000001,-0.09366303088873851,-0.255069546118929
2020-04-30,2020-05-06,STANDARD CLASS,JB-15400,CORPORATE,USA,LOS ANGELES,CA,WEST,TEC-PH-10004348,TECHNOLOGY,PHONES,OTTERBOX DEFENDER SERIES CASE - IPHONE 5C,11.094,213.0048,-0.09083890917442203,-0.22612861994024241
2020-05-01,2020-05-06,STANDARD CLASS,NC-18625,CORPORATE,USA,HOUSTON,TX,CENTRAL,OFF-LA-10000443,OFFICE SUPPLIES,LABELS,AVERY 501,2.9889,21.2544,-0.12635999686329008,-0.2810491519333151
2020-05-02,2020-05-05,FIRST CLASS,NF-18595,HOME OFFICE,USA,SAN JOSE,CA,WEST,OFF-BI-10004654,OFFICE SUPPLIES,BINDERS,AVERY BINDING SYSTEM HIDDEN TAB EXECUTIVE STYLE INDEX SETS,5.193,33.235200000000006,-0.11670039619518802,-0.2776176497841535
2020-05-03,2020-05-10,STANDARD CLASS,SV-20815,CORPORATE,USA,INDIANAPOLIS,IN,CENTRAL,OFF-AR-10001897,OFFICE SUPPLIES,ART,MODEL L TABLE OR WALL-MOUNT PENCIL SHARPENER,35.2604,881.51,0.015071790696555705,-0.03465751362632892
2020-05-03,2020-05-08,SECOND CLASS,AS-10225,CORPORATE,USA,NEW YORK CITY,NY,EAST,FUR-FU-10002671,FURNITURE,FURNISHINGS,ELECTRIX 20W HALOGEN REPLACEMENT BULB FOR ZOOM-IN DESK LAMP,12.864,53.6,-0.08308177783621563,-0.2717848293575336
2020-05-06,2020-05-11,STANDARD CLASS,CC-12220,CONSUMER,USA,OWENSBORO,KY,SOUTH,OFF-PA-10001952,OFFICE SUPPLIES,PAPER,XEROX 1902,21.0128,91.36,-0.04736917227193535,-0.2609697317720348
2020-05-06,2020-05-11,STANDARD CLASS,AG-10675,CONSUMER,USA,ALLEN,TX,CENTRAL,OFF-PA-10000213,OFFICE SUPPLIES,PAPER,XEROX 198,5.3784,50.995200000000004,-0.11588786955671149,-0.2725308877841943
2020-05-07,2020-05-14,STANDARD CLASS,NW-18400,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-SU-10000157,OFFICE SUPPLIES,SUPPLIES,COMPACT AUTOMATIC ELECTRIC LETTER OPENER,7.1586,1073.79,-0.10808603610570867,0.020414704693048825
2020-05-07,2020-05-09,FIRST CLASS,AB-10255,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-PA-10003465,OFFICE SUPPLIES,PAPER,XEROX 1912,18.2112,75.88,-0.05964735258669182,-0.26540346351524247
2020-05-07,2020-05-13,STANDARD CLASS,CB-12535,CORPORATE,USA,CUYAHOGA FALLS,OH,EAST,FUR-FU-10001852,FURNITURE,FURNISHINGS,"ELDON REGENERATION RECYCLED DESK ACCESSORIES, SMOKE",1.2528,40.089600000000004,-0.13396855941484948,-0.27565443461227734
2020-05-08,2020-05-12,STANDARD CLASS,ME-17725,CONSUMER,USA,LOUISVILLE,KY,SOUTH,OFF-BI-10000962,OFFICE SUPPLIES,BINDERS,"ACCO FLEXIBLE ACCOHIDE SQUARE RING DATA BINDER, DARK BLUE, 11 1/2"" X 14"" 7/8""",23.9169,146.43,-0.03464177954917538,-0.24519675973725155
2020-05-09,2020-05-09,SAME DAY,DP-13390,HOME OFFICE,USA,AURORA,IL,CENTRAL,OFF-AR-10004602,OFFICE SUPPLIES,ART,BOSTON KS MULTI-SIZE MANUAL PENCIL SHARPENER,3.6784,58.8544,-0.12333822168945208,-0.2702798810325006
2020-05-09,2020-05-14,STANDARD CLASS,AB-10165,CONSUMER,USA,LOUISVILLE,CO,WEST,TEC-AC-10002718,TECHNOLOGY,ACCESSORIES,BELKIN STANDARD 104 KEY USB KEYBOARD,-2.918,149.4016,-0.1522473409885168,-0.24434564363595204
